"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-03-23",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"75",",,7","38",",,7","49",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-03-24",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"72",",,7","49",",,7","58",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-03-25",,,,,"0.84",",,7,0700","0.0",",,7","0.0",",,7",,,"76",",,7","58",",,7","58",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-03-26",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"72",",,7","45",",,7","45",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-03-27",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"69",",,7","42",",,7","42",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-03-28",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"73",",,7","42",",,7","47",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-03-29",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"75",",,7","47",",,7","57",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-03-30",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"75",",,7","57",",,7","60",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-03-31",,,,,"0.04",",,7,0700","0.0",",,7","0.0",",,7",,,"60",",,7","38",",,7","38",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-01",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"57",",,7","34",",,7","34",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-02",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"57",",,7","33",",,7","33",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-03",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"68",",,7","33",",,7","39",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-04",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"73",",,7","39",",,7","53",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-05",,,,,"0.62",",,7,0700","0.0",",,7","0.0",",,7",,,"67",",,7","53",",,7","56",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-06",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"67",",,7","56",",,7","58",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-07",,,,,"1.14",",,7,0700","0.0",",,7","0.0",",,7",,,"73",",,7","58",",,7","64",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-08",,,,,"0.85",",,7,0700","0.0",",,7","0.0",",,7",,,"74",",,7","60",",,7","60",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-09",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"81",",,7","50",",,7","50",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-10",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"87",",,7","50",",,7","54",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-11",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"87",",,7","54",",,7","62",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-12",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"78",",,7","41",",,7","41",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-13",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"73",",,7","41",",,7","56",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-14",,,,,"1.62",",,7,0700","0.0",",,7","0.0",",,7",,,"61",",,7","44",",,7","44",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-15",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"67",",,7","43",",,7","43",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-16",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"80",",,7","43",",,7","57",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-17",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"80",",,7","57",",,7","64",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-18",,,,,"1.24",",,7,0700","0.0",",,7","0.0",",,7",,,"72",",,7","60",",,7","60",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-19",,,,,"0.15",",,7,0700","0.0",",,7","0.0",",,7",,,"68",",,7","50",",,7","50",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-20",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"68",",,7","41",",,7","41",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-21",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"77",",,7","41",",,7","48",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-22",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"82",",,7","48",",,7","61",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-23",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"81",",,7","61",",,7","63",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-24",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"79",",,7","63",",,7","65",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-25",,,,,"2.08",",,7,0700","0.0",",,7","0.0",",,7",,,"69",",,7","60",",,7","60",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-26",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"77",",,7","55",",,7","55",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-27",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"79",",,7","51",",,7","51",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-28",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"82",",,7","51",",,7","63",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-29",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"83",",,7","63",",,7","64",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-04-30",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"83",",,7","64",",,7","69",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-01",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"83",",,7","69",",,7","71",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-02",,,,,"2.27",",,7,0700","0.0",",,7","0.0",",,7",,,"82",",,7","63",",,7","63",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-03",,,,,"0.02",",,7,0700","0.0",",,7","0.0",",,7",,,"81",",,7","63",",,7","64",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-04",,,,,"1.76",",,7,0700","0.0",",,7","0.0",",,7",,,"74",",,7","64",",,7","64",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-05",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"79",",,7","56",",,7","56",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-06",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"83",",,7","56",",,7","63",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-07",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"85",",,7","63",",,7","65",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-08",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,"65",",,7","69",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-09",,,,,"3.06",",,7,0700","0.0",",,7","0.0",",,7",,,,,"69",",,7",,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-10",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-11",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-12",,,,,"1.29",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-13",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-14",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-15",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-16",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-17",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-18",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-19",,,,,"2.42",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-20",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-21",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-22",,,,,"0.27",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-23",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-24",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-25",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-26",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-27",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-28",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-29",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,"    1",",,7",,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-30",,,,,"2.67",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-05-31",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-01",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-02",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-03",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-04",,,,,"0.03",",,7,0700","0.0",",,7","0.0",",,7",,,"92",",,7",,,,,,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-05",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"89",",,7","73",",,7","73",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-06",,,,,"0.07",",,7,0700","0.0",",,7","0.0",",,7",,,"82",",,7","72",",,7","72",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-07",,,,,"0.76",",,7,0700","0.0",",,7","0.0",",,7",,,"89",",,7","68",",,7","68",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-08",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"82",",,7","66",",,7","69",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-09",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"89",",,7","67",",,7","67",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-10",,,,,"0.03",",,7,0700","0.0",",,7","0.0",",,7",,,"88",",,7","67",",,7","69",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-11",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"85",",,7","63",",,7","63",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-12",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"85",",,7","58",",,7","58",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-13",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"86",",,7","58",",,7","59",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-14",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"85",",,7","59",",,7","62",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-15",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"89",",,7","62",",,7","71",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-16",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"92",",,7","67",",,7","67",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-17",,,,,"1.36",",,7,0700","0.0",",,7","0.0",",,7",,,"75",",,7","65",",,7","65",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-18",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"84",",,7","65",",,7","66",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-19",,,,,"1.16",",,7,0700","0.0",",,7","0.0",",,7",,,"91",",,7","66",",,7","69",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-20",,,,,"1.94",",,7,0700","0.0","T,,7","0.0",",,7",,,"92",",,7","67",",,7","67",",,7,0700",,,"    1",",,7",,,"    1",",,Z",,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-21",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"92",",,7","67",",,7","79",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-22",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"93",",,7","79",",,7","80",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-23",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"91",",,7","67",",,7","67",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-24",,,,,"1.32",",,7,0700","0.0",",,7","0.0",",,7",,,"84",",,7","67",",,7","70",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-25",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"91",",,7","68",",,7","68",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-26",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"91",",,7","68",",,7","68",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-27",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"92",",,7","68",",,7","69",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-28",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"93",",,7","69",",,7","74",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-29",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"83",",,7","70",",,7","70",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-06-30",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"89",",,7","70",",,7","71",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-01",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"87",",,7","71",",,7","71",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-02",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"88",",,7","71",",,7","72",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-03",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"91",",,7","72",",,7","73",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-04",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"90",",,7","73",",,7","75",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-05",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"90",",,7","75",",,7","76",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-06",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"93",",,7","75",",,7","75",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-07",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"93",",,7","75",",,7","76",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-08",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"92",",,7","72",",,7","72",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-09",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"94",",,7","72",",,7","74",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-10",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"95",",,7","74",",,7","74",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-11",,,,,"0.15",",,7,0700","0.0",",,7","0.0",",,7",,,"96",",,7","72",",,7","72",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-12",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"93",",,7","69",",,7","69",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-13",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"89",",,7","69",",,7","75",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-14",,,,,"0.06",",,7,0700","0.0",",,7","0.0",",,7",,,"92",",,7","73",",,7","73",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-15",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"89",",,7","73",",,7","76",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-16",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"93",",,7","76",",,7","77",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-17",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"94",",,7","77",",,7","77",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-18",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"94",",,7","77",",,7","77",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-19",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"93",",,7","75",",,7","75",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-20",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"94",",,7","75",",,7","75",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-21",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"94",",,7","73",",,7","73",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-22",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"96",",,7","72",",,7","72",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-23",,,,,"0.03",",,7,0700","0.0",",,7","0.0",",,7",,,"93",",,7","68",",,7","68",",,7,0700",,,,,,,,,,,,
"USC00416108","MOUNT PLEASANT, TX US","33.1688","-95.0055","129.5","2019-07-24",,,,,"0.00",",,7,0700","0.0",",,7","0.0",",,7",,,"89",",,7","60",",,7","60",",,7,0700",,,,,,,,,,,,
